-0.031500,1.000000,1.000000,-0.119568,-0.287822,0.950190,0.031500,1.000000,1.000000,0.144317,-0.314399,0.938257
-0.031500,1.000000,1.000000,-0.119849,-0.284102,0.951274,0.031500,1.000000,1.000000,0.163121,-0.310594,0.936442
-0.031500,1.000000,1.000000,-0.119849,-0.284102,0.951274,0.031500,1.000000,1.000000,0.163312,-0.306767,0.937669
-0.031500,1.000000,1.000000,-0.116170,-0.284134,0.951721,0.031500,1.000000,1.000000,0.159594,-0.306764,0.938310
-0.031500,1.000000,1.000000,-0.174610,-0.336029,0.925525,0.031500,1.000000,1.000000,0.148241,-0.310577,0.938918
-0.031500,1.000000,1.000000,-0.174610,-0.336029,0.925525,0.031500,1.000000,1.000000,0.144520,-0.310573,0.939499
-0.031500,1.000000,1.000000,-0.177987,-0.339778,0.923511,0.031500,1.000000,1.000000,0.135995,-0.310564,0.940774
-0.031500,1.000000,1.000000,-0.177679,-0.343563,0.922169,0.031500,1.000000,1.000000,0.135995,-0.310564,0.940774
-0.031500,1.000000,1.000000,-0.174610,-0.336029,0.925525,0.031500,1.000000,1.000000,0.135995,-0.310564,0.940774
-0.031500,1.000000,1.000000,-0.170928,-0.336061,0.926200,0.031500,1.000000,1.000000,0.132271,-0.310560,0.941306
-0.031500,1.000000,1.000000,-0.170620,-0.339839,0.924877,0.031500,1.000000,1.000000,0.132271,-0.310560,0.941306
-0.031500,1.000000,1.000000,-0.169991,-0.347408,0.922177,0.031500,1.000000,1.000000,0.154798,-0.306760,0.939114
-0.031500,1.000000,1.000000,-0.200644,-0.332005,0.921691,0.031500,1.000000,1.000000,0.132063,-0.314383,0.940065
-0.031500,1.000000,1.000000,-0.200357,-0.335789,0.920382,0.031500,1.000000,1.000000,0.132063,-0.314383,0.940065
-0.031500,1.000000,1.000000,-0.196681,-0.335826,0.921161,0.031500,1.000000,1.000000,0.132063,-0.314383,0.940065
